Gene,Score
GENE_00037,2.8999999999999999
GENE_00078,2.8999999999999999
GENE_00120,2.8999999999999999
GENE_00123,2.8999999999999999
GENE_00220,2.8999999999999999
GENE_00256,2.8999999999999999
GENE_00287,2.8999999999999999
GENE_00330,2.8999999999999999
GENE_00486,2.8999999999999999
GENE_00493,2.8999999999999999
GENE_00785,2.8999999999999999
GENE_00064,2.7999999999999998
GENE_00074,2.7999999999999998
GENE_00079,2.7999999999999998
GENE_00107,2.7999999999999998
GENE_00152,2.7999999999999998
GENE_00189,2.7999999999999998
GENE_00202,2.7999999999999998
GENE_00212,2.7999999999999998
GENE_00215,2.7999999999999998
GENE_00227,2.7999999999999998
GENE_00272,2.7999999999999998
GENE_00281,2.7999999999999998
GENE_00306,2.7999999999999998
GENE_00312,2.7999999999999998
GENE_00325,2.7999999999999998
GENE_00335,2.7999999999999998
GENE_00338,2.7999999999999998
GENE_00371,2.7999999999999998
GENE_00377,2.7999999999999998
GENE_00439,2.7999999999999998
GENE_00490,2.7999999999999998
GENE_00566,2.7999999999999998
GENE_01221,2.7999999999999998
GENE_01694,2.7999999999999998
GENE_00039,2.7000000000000002
GENE_00081,2.7000000000000002
GENE_00110,2.7000000000000002
GENE_00131,2.7000000000000002
GENE_00151,2.7000000000000002
GENE_00165,2.7000000000000002
GENE_00204,2.7000000000000002
GENE_00221,2.7000000000000002
GENE_00269,2.7000000000000002
GENE_00274,2.7000000000000002
GENE_00283,2.7000000000000002
GENE_00314,2.7000000000000002
GENE_00388,2.7000000000000002
GENE_00395,2.7000000000000002
GENE_00443,2.7000000000000002
GENE_00464,2.7000000000000002
GENE_00477,2.7000000000000002
GENE_00481,2.7000000000000002
GENE_01166,2.7000000000000002
GENE_02729,2.7000000000000002
GENE_00004,2.6000000000000001
GENE_00022,2.6000000000000001
GENE_00082,2.6000000000000001
GENE_00090,2.6000000000000001
GENE_00095,2.6000000000000001
GENE_00103,2.6000000000000001
GENE_00203,2.6000000000000001
GENE_00267,2.6000000000000001
GENE_00327,2.6000000000000001
GENE_00334,2.6000000000000001
GENE_00341,2.6000000000000001
GENE_00347,2.6000000000000001
GENE_00373,2.6000000000000001
GENE_00397,2.6000000000000001
GENE_00406,2.6000000000000001
GENE_00407,2.6000000000000001
GENE_00465,2.6000000000000001
GENE_00480,2.6000000000000001
GENE_00947,2.6000000000000001
GENE_00003,2.5
GENE_00016,2.5
GENE_00035,2.5
GENE_00067,2.5
GENE_00128,2.5
GENE_00154,2.5
GENE_00156,2.5
GENE_00162,2.5
GENE_00164,2.5
GENE_00169,2.5
GENE_00176,2.5
GENE_00201,2.5
GENE_00205,2.5
GENE_00206,2.5
GENE_00307,2.5
GENE_00586,2.5
GENE_00708,2.5
GENE_00811,2.5
GENE_00918,2.5
GENE_01809,2.5
GENE_01816,2.5
GENE_02405,2.5
GENE_02422,2.5
GENE_00000,2.3999999999999999
GENE_00007,2.3999999999999999
GENE_00030,2.3999999999999999
GENE_00054,2.3999999999999999
GENE_00105,2.3999999999999999
GENE_00138,2.3999999999999999
GENE_00146,2.3999999999999999
GENE_00198,2.3999999999999999
GENE_00217,2.3999999999999999
GENE_00359,2.3999999999999999
GENE_00362,2.3999999999999999
GENE_00370,2.3999999999999999
GENE_00391,2.3999999999999999
GENE_00410,2.3999999999999999
GENE_00419,2.3999999999999999
GENE_00434,2.3999999999999999
GENE_00436,2.3999999999999999
GENE_00497,2.3999999999999999
GENE_00876,2.3999999999999999
GENE_01141,2.3999999999999999
GENE_01231,2.3999999999999999
GENE_01284,2.3999999999999999
GENE_01338,2.3999999999999999
GENE_01827,2.3999999999999999
GENE_02021,2.3999999999999999
GENE_02195,2.3999999999999999
GENE_02247,2.3999999999999999
GENE_02344,2.3999999999999999
GENE_02367,2.3999999999999999
GENE_00011,2.2999999999999998
GENE_00025,2.2999999999999998
GENE_00034,2.2999999999999998
GENE_00045,2.2999999999999998
GENE_00050,2.2999999999999998
GENE_00084,2.2999999999999998
GENE_00102,2.2999999999999998
GENE_00108,2.2999999999999998
GENE_00148,2.2999999999999998
GENE_00157,2.2999999999999998
GENE_00160,2.2999999999999998
GENE_00161,2.2999999999999998
GENE_00194,2.2999999999999998
GENE_00235,2.2999999999999998
GENE_00242,2.2999999999999998
GENE_00275,2.2999999999999998
GENE_00286,2.2999999999999998
GENE_00304,2.2999999999999998
GENE_00425,2.2999999999999998
GENE_00448,2.2999999999999998
GENE_00503,2.2999999999999998
GENE_01031,2.2999999999999998
GENE_01368,2.2999999999999998
GENE_02162,2.2999999999999998
GENE_02280,2.2999999999999998
GENE_02304,2.2999999999999998
GENE_02504,2.2999999999999998
GENE_02690,2.2999999999999998
GENE_02921,2.2999999999999998
GENE_03272,2.2999999999999998
GENE_00008,2.2000000000000002
GENE_00042,2.2000000000000002
GENE_00046,2.2000000000000002
GENE_00062,2.2000000000000002
GENE_00065,2.2000000000000002
GENE_00086,2.2000000000000002
GENE_00087,2.2000000000000002
GENE_00089,2.2000000000000002
GENE_00153,2.2000000000000002
GENE_00159,2.2000000000000002
GENE_00218,2.2000000000000002
GENE_00223,2.2000000000000002
GENE_00247,2.2000000000000002
GENE_00324,2.2000000000000002
GENE_00326,2.2000000000000002
GENE_00329,2.2000000000000002
GENE_00353,2.2000000000000002
GENE_00367,2.2000000000000002
GENE_00400,2.2000000000000002
GENE_00474,2.2000000000000002
GENE_00607,2.2000000000000002
GENE_00751,2.2000000000000002
GENE_01126,2.2000000000000002
GENE_01235,2.2000000000000002
GENE_01753,2.2000000000000002
GENE_02214,2.2000000000000002
GENE_02513,2.2000000000000002
GENE_02551,2.2000000000000002
GENE_02648,2.2000000000000002
GENE_02705,2.2000000000000002
GENE_02885,2.2000000000000002
GENE_02892,2.2000000000000002
GENE_02943,2.2000000000000002
GENE_03024,2.2000000000000002
GENE_03142,2.2000000000000002
GENE_03268,2.2000000000000002
GENE_03305,2.2000000000000002
GENE_00036,2.1000000000000001
GENE_00038,2.1000000000000001
GENE_00058,2.1000000000000001
GENE_00122,2.1000000000000001
GENE_00134,2.1000000000000001
GENE_00171,2.1000000000000001
GENE_00197,2.1000000000000001
GENE_00233,2.1000000000000001
GENE_00239,2.1000000000000001
GENE_00257,2.1000000000000001
GENE_00265,2.1000000000000001
GENE_00303,2.1000000000000001
GENE_00305,2.1000000000000001
GENE_00340,2.1000000000000001
GENE_00345,2.1000000000000001
GENE_00355,2.1000000000000001
GENE_00366,2.1000000000000001
GENE_00376,2.1000000000000001
GENE_00382,2.1000000000000001
GENE_00414,2.1000000000000001
GENE_00415,2.1000000000000001
GENE_00442,2.1000000000000001
GENE_00496,2.1000000000000001
GENE_00930,2.1000000000000001
GENE_01102,2.1000000000000001
GENE_01262,2.1000000000000001
GENE_01804,2.1000000000000001
GENE_01819,2.1000000000000001
GENE_02184,2.1000000000000001
GENE_02199,2.1000000000000001
GENE_02440,2.1000000000000001
GENE_02835,2.1000000000000001
GENE_02846,2.1000000000000001
GENE_02958,2.1000000000000001
GENE_03073,2.1000000000000001
GENE_03384,2.1000000000000001
GENE_00013,2
GENE_00032,2
GENE_00060,2
GENE_00093,2
GENE_00097,2
GENE_00130,2
GENE_00137,2
GENE_00187,2
GENE_00196,2
GENE_00240,2
GENE_00249,2
GENE_00260,2
GENE_00273,2
GENE_00299,2
GENE_00302,2
GENE_00317,2
GENE_00318,2
GENE_00375,2
GENE_00398,2
GENE_00401,2
GENE_00426,2
GENE_00432,2
GENE_00458,2
GENE_00472,2
GENE_00601,2
GENE_00617,2
GENE_00802,2
GENE_00852,2
GENE_01223,2
GENE_01353,2
GENE_01355,2
GENE_01642,2
GENE_02035,2
GENE_02730,2
GENE_03098,2
GENE_03323,2
GENE_00021,1.8999999999999999
GENE_00111,1.8999999999999999
GENE_00125,1.8999999999999999
GENE_00143,1.8999999999999999
GENE_00216,1.8999999999999999
GENE_00244,1.8999999999999999
GENE_00293,1.8999999999999999
GENE_00332,1.8999999999999999
GENE_00349,1.8999999999999999
GENE_00357,1.8999999999999999
GENE_00372,1.8999999999999999
GENE_00378,1.8999999999999999
GENE_00387,1.8999999999999999
GENE_00404,1.8999999999999999
GENE_00411,1.8999999999999999
GENE_00446,1.8999999999999999
GENE_00452,1.8999999999999999
GENE_00461,1.8999999999999999
GENE_00462,1.8999999999999999
GENE_00466,1.8999999999999999
GENE_00470,1.8999999999999999
GENE_00482,1.8999999999999999
GENE_00485,1.8999999999999999
GENE_00488,1.8999999999999999
GENE_00492,1.8999999999999999
GENE_00530,1.8999999999999999
GENE_00597,1.8999999999999999
GENE_00610,1.8999999999999999
GENE_00613,1.8999999999999999
GENE_00700,1.8999999999999999
GENE_00722,1.8999999999999999
GENE_00992,1.8999999999999999
GENE_01242,1.8999999999999999
GENE_01402,1.8999999999999999
GENE_01415,1.8999999999999999
GENE_01421,1.8999999999999999
GENE_01529,1.8999999999999999
GENE_01540,1.8999999999999999
GENE_01633,1.8999999999999999
GENE_01878,1.8999999999999999
GENE_01978,1.8999999999999999
GENE_02074,1.8999999999999999
GENE_02114,1.8999999999999999
GENE_02157,1.8999999999999999
GENE_02364,1.8999999999999999
GENE_02583,1.8999999999999999
GENE_02630,1.8999999999999999
GENE_02659,1.8999999999999999
GENE_03034,1.8999999999999999
GENE_00001,1.8
GENE_00002,1.8
GENE_00057,1.8
GENE_00066,1.8
GENE_00080,1.8
GENE_00126,1.8
GENE_00166,1.8
GENE_00172,1.8
GENE_00186,1.8
GENE_00193,1.8
GENE_00225,1.8
GENE_00288,1.8
GENE_00292,1.8
GENE_00298,1.8
GENE_00313,1.8
GENE_00331,1.8
GENE_00364,1.8
GENE_00380,1.8
GENE_00418,1.8
GENE_00447,1.8
GENE_00449,1.8
GENE_00694,1.8
GENE_00863,1.8
GENE_00942,1.8
GENE_01059,1.8
GENE_01154,1.8
GENE_01162,1.8
GENE_01198,1.8
GENE_01254,1.8
GENE_01305,1.8
GENE_01323,1.8
GENE_01467,1.8
GENE_01913,1.8
GENE_02203,1.8
GENE_02643,1.8
GENE_02672,1.8
GENE_02717,1.8
GENE_02831,1.8
GENE_02974,1.8
GENE_03104,1.8
GENE_03210,1.8
GENE_03229,1.8
GENE_03400,1.8
GENE_03496,1.8
GENE_00048,1.7
GENE_00049,1.7
GENE_00096,1.7
GENE_00109,1.7
GENE_00147,1.7
GENE_00158,1.7
GENE_00178,1.7
GENE_00251,1.7
GENE_00268,1.7
GENE_00278,1.7
GENE_00291,1.7
GENE_00310,1.7
GENE_00361,1.7
GENE_00374,1.7
GENE_00409,1.7
GENE_00437,1.7
GENE_00438,1.7
GENE_00684,1.7
GENE_00842,1.7
GENE_01032,1.7
GENE_01099,1.7
GENE_01289,1.7
GENE_01400,1.7
GENE_01526,1.7
GENE_01697,1.7
GENE_01800,1.7
GENE_01829,1.7
GENE_01838,1.7
GENE_02183,1.7
GENE_02216,1.7
GENE_02332,1.7
GENE_02446,1.7
GENE_02683,1.7
GENE_02782,1.7
GENE_02918,1.7
GENE_03072,1.7
GENE_03274,1.7
GENE_00069,1.6000000000000001
GENE_00149,1.6000000000000001
GENE_00255,1.6000000000000001
GENE_00258,1.6000000000000001
GENE_00259,1.6000000000000001
GENE_00262,1.6000000000000001
GENE_00296,1.6000000000000001
GENE_00379,1.6000000000000001
GENE_00399,1.6000000000000001
GENE_00408,1.6000000000000001
GENE_00413,1.6000000000000001
GENE_00479,1.6000000000000001
GENE_00669,1.6000000000000001
GENE_00774,1.6000000000000001
GENE_00803,1.6000000000000001
GENE_00816,1.6000000000000001
GENE_00894,1.6000000000000001
GENE_00898,1.6000000000000001
GENE_00902,1.6000000000000001
GENE_00906,1.6000000000000001
GENE_00968,1.6000000000000001
GENE_00971,1.6000000000000001
GENE_01196,1.6000000000000001
GENE_01295,1.6000000000000001
GENE_01340,1.6000000000000001
GENE_01357,1.6000000000000001
GENE_01439,1.6000000000000001
GENE_01585,1.6000000000000001
GENE_01617,1.6000000000000001
GENE_01741,1.6000000000000001
GENE_01786,1.6000000000000001
GENE_01848,1.6000000000000001
GENE_01899,1.6000000000000001
GENE_01932,1.6000000000000001
GENE_02150,1.6000000000000001
GENE_02547,1.6000000000000001
GENE_02731,1.6000000000000001
GENE_03053,1.6000000000000001
GENE_03087,1.6000000000000001
GENE_03090,1.6000000000000001
GENE_03103,1.6000000000000001
GENE_03111,1.6000000000000001
GENE_03173,1.6000000000000001
GENE_03221,1.6000000000000001
GENE_03386,1.6000000000000001
GENE_03396,1.6000000000000001
GENE_00077,1.5
GENE_00091,1.5
GENE_00119,1.5
GENE_00142,1.5
GENE_00241,1.5
GENE_00246,1.5
GENE_00282,1.5
GENE_00285,1.5
GENE_00336,1.5
GENE_00360,1.5
GENE_00369,1.5
GENE_00471,1.5
GENE_00473,1.5
GENE_00495,1.5
GENE_00499,1.5
GENE_00718,1.5
GENE_00775,1.5
GENE_00786,1.5
GENE_00798,1.5
GENE_00884,1.5
GENE_00895,1.5
GENE_00988,1.5
GENE_01017,1.5
GENE_01072,1.5
GENE_01133,1.5
GENE_01180,1.5
GENE_01213,1.5
GENE_01308,1.5
GENE_01310,1.5
GENE_01356,1.5
GENE_01379,1.5
GENE_01406,1.5
GENE_01531,1.5
GENE_01760,1.5
GENE_01769,1.5
GENE_01797,1.5
GENE_01823,1.5
GENE_01862,1.5
GENE_01908,1.5
GENE_01938,1.5
GENE_01942,1.5
GENE_02039,1.5
GENE_02041,1.5
GENE_02055,1.5
GENE_02138,1.5
GENE_02211,1.5
GENE_02222,1.5
GENE_02249,1.5
GENE_02357,1.5
GENE_02378,1.5
GENE_02552,1.5
GENE_02608,1.5
GENE_02692,1.5
GENE_02693,1.5
GENE_02701,1.5
GENE_02759,1.5
GENE_02849,1.5
GENE_03007,1.5
GENE_03014,1.5
GENE_03028,1.5
GENE_03046,1.5
GENE_03078,1.5
GENE_03158,1.5
GENE_03315,1.5
GENE_03349,1.5
GENE_03418,1.5
GENE_03460,1.5
GENE_03475,1.5
GENE_03486,1.5
GENE_00051,1.3999999999999999
GENE_00071,1.3999999999999999
GENE_00112,1.3999999999999999
GENE_00129,1.3999999999999999
GENE_00141,1.3999999999999999
GENE_00200,1.3999999999999999
GENE_00210,1.3999999999999999
GENE_00228,1.3999999999999999
GENE_00238,1.3999999999999999
GENE_00290,1.3999999999999999
GENE_00328,1.3999999999999999
GENE_00344,1.3999999999999999
GENE_00381,1.3999999999999999
GENE_00384,1.3999999999999999
GENE_00385,1.3999999999999999
GENE_00420,1.3999999999999999
GENE_00459,1.3999999999999999
GENE_00560,1.3999999999999999
GENE_00596,1.3999999999999999
GENE_00606,1.3999999999999999
GENE_00633,1.3999999999999999
GENE_00721,1.3999999999999999
GENE_00736,1.3999999999999999
GENE_00750,1.3999999999999999
GENE_00767,1.3999999999999999
GENE_00812,1.3999999999999999
GENE_00899,1.3999999999999999
GENE_00929,1.3999999999999999
GENE_00933,1.3999999999999999
GENE_00963,1.3999999999999999
GENE_00989,1.3999999999999999
GENE_01113,1.3999999999999999
GENE_01265,1.3999999999999999
GENE_01276,1.3999999999999999
GENE_01441,1.3999999999999999
GENE_01488,1.3999999999999999
GENE_01566,1.3999999999999999
GENE_01867,1.3999999999999999
GENE_01931,1.3999999999999999
GENE_02069,1.3999999999999999
GENE_02132,1.3999999999999999
GENE_02185,1.3999999999999999
GENE_02240,1.3999999999999999
GENE_02311,1.3999999999999999
GENE_02319,1.3999999999999999
GENE_02407,1.3999999999999999
GENE_02408,1.3999999999999999
GENE_02420,1.3999999999999999
GENE_02424,1.3999999999999999
GENE_02454,1.3999999999999999
GENE_02476,1.3999999999999999
GENE_02543,1.3999999999999999
GENE_02587,1.3999999999999999
GENE_02703,1.3999999999999999
GENE_02826,1.3999999999999999
GENE_03041,1.3999999999999999
GENE_03096,1.3999999999999999
GENE_03110,1.3999999999999999
GENE_03211,1.3999999999999999
GENE_03217,1.3999999999999999
GENE_03296,1.3999999999999999
GENE_03403,1.3999999999999999
GENE_00027,1.3
GENE_00083,1.3
GENE_00289,1.3
GENE_00323,1.3
GENE_00337,1.3
GENE_00386,1.3
GENE_00412,1.3
GENE_00469,1.3
GENE_00478,1.3
GENE_00536,1.3
GENE_00538,1.3
GENE_00580,1.3
GENE_00643,1.3
GENE_00665,1.3
GENE_00744,1.3
GENE_00771,1.3
GENE_00780,1.3
GENE_00848,1.3
GENE_00872,1.3
GENE_00897,1.3
GENE_00901,1.3
GENE_00923,1.3
GENE_01030,1.3
GENE_01049,1.3
GENE_01079,1.3
GENE_01085,1.3
GENE_01138,1.3
GENE_01151,1.3
GENE_01176,1.3
GENE_01233,1.3
GENE_01237,1.3
GENE_01345,1.3
GENE_01409,1.3
GENE_01455,1.3
GENE_01460,1.3
GENE_01544,1.3
GENE_01607,1.3
GENE_01652,1.3
GENE_01672,1.3
GENE_01711,1.3
GENE_01745,1.3
GENE_01864,1.3
GENE_01876,1.3
GENE_01880,1.3
GENE_01953,1.3
GENE_02051,1.3
GENE_02139,1.3
GENE_02151,1.3
GENE_02327,1.3
GENE_02365,1.3
GENE_02459,1.3
GENE_02525,1.3
GENE_02663,1.3
GENE_02671,1.3
GENE_02708,1.3
GENE_02760,1.3
GENE_03005,1.3
GENE_03010,1.3
GENE_03075,1.3
GENE_03082,1.3
GENE_03271,1.3
GENE_03291,1.3
GENE_03309,1.3
GENE_03340,1.3
GENE_03449,1.3
GENE_00052,1.2
GENE_00088,1.2
GENE_00150,1.2
GENE_00163,1.2
GENE_00175,1.2
GENE_00184,1.2
GENE_00213,1.2
GENE_00229,1.2
GENE_00243,1.2
GENE_00266,1.2
GENE_00295,1.2
GENE_00320,1.2
GENE_00348,1.2
GENE_00405,1.2
GENE_00525,1.2
GENE_00602,1.2
GENE_00609,1.2
GENE_00693,1.2
GENE_00705,1.2
GENE_00752,1.2
GENE_00753,1.2
GENE_00783,1.2
GENE_00900,1.2
GENE_01095,1.2
GENE_01193,1.2
GENE_01232,1.2
GENE_01245,1.2
GENE_01272,1.2
GENE_01290,1.2
GENE_01352,1.2
GENE_01489,1.2
GENE_01503,1.2
GENE_01555,1.2
GENE_01654,1.2
GENE_01693,1.2
GENE_01736,1.2
GENE_01824,1.2
GENE_01849,1.2
GENE_01875,1.2
GENE_02050,1.2
GENE_02143,1.2
GENE_02172,1.2
GENE_02210,1.2
GENE_02244,1.2
GENE_02298,1.2
GENE_02313,1.2
GENE_02439,1.2
GENE_02474,1.2
GENE_02486,1.2
GENE_02489,1.2
GENE_02492,1.2
GENE_02528,1.2
GENE_02559,1.2
GENE_02623,1.2
GENE_02844,1.2
GENE_02862,1.2
GENE_03023,1.2
GENE_03047,1.2
GENE_03076,1.2
GENE_03079,1.2
GENE_03086,1.2
GENE_03125,1.2
GENE_03133,1.2
GENE_03151,1.2
GENE_03202,1.2
GENE_03279,1.2
GENE_03325,1.2
GENE_03425,1.2
GENE_03446,1.2
GENE_03451,1.2
GENE_03452,1.2
GENE_03455,1.2
GENE_03465,1.2
GENE_03772,1.2
GENE_00020,1.1000000000000001
GENE_00113,1.1000000000000001
GENE_00168,1.1000000000000001
GENE_00230,1.1000000000000001
GENE_00261,1.1000000000000001
GENE_00315,1.1000000000000001
GENE_00354,1.1000000000000001
GENE_00363,1.1000000000000001
GENE_00394,1.1000000000000001
GENE_00402,1.1000000000000001
GENE_00428,1.1000000000000001
GENE_00441,1.1000000000000001
GENE_00475,1.1000000000000001
GENE_00512,1.1000000000000001
GENE_00526,1.1000000000000001
GENE_00599,1.1000000000000001
GENE_00649,1.1000000000000001
GENE_00725,1.1000000000000001
GENE_00731,1.1000000000000001
GENE_00756,1.1000000000000001
GENE_00807,1.1000000000000001
GENE_00814,1.1000000000000001
GENE_00829,1.1000000000000001
GENE_00871,1.1000000000000001
GENE_01297,1.1000000000000001
GENE_01466,1.1000000000000001
GENE_01518,1.1000000000000001
GENE_01522,1.1000000000000001
GENE_01603,1.1000000000000001
GENE_01606,1.1000000000000001
GENE_01629,1.1000000000000001
GENE_01640,1.1000000000000001
GENE_01647,1.1000000000000001
GENE_01778,1.1000000000000001
GENE_01815,1.1000000000000001
GENE_01828,1.1000000000000001
GENE_01837,1.1000000000000001
GENE_01856,1.1000000000000001
GENE_01857,1.1000000000000001
GENE_01909,1.1000000000000001
GENE_01937,1.1000000000000001
GENE_01952,1.1000000000000001
GENE_02049,1.1000000000000001
GENE_02122,1.1000000000000001
GENE_02164,1.1000000000000001
GENE_02278,1.1000000000000001
GENE_02284,1.1000000000000001
GENE_02336,1.1000000000000001
GENE_02337,1.1000000000000001
GENE_02370,1.1000000000000001
GENE_02380,1.1000000000000001
GENE_02442,1.1000000000000001
GENE_02460,1.1000000000000001
GENE_02535,1.1000000000000001
GENE_02721,1.1000000000000001
GENE_02737,1.1000000000000001
GENE_02847,1.1000000000000001
GENE_02935,1.1000000000000001
GENE_02975,1.1000000000000001
GENE_02990,1.1000000000000001
GENE_02998,1.1000000000000001
GENE_03066,1.1000000000000001
GENE_03120,1.1000000000000001
GENE_03122,1.1000000000000001
GENE_03192,1.1000000000000001
GENE_03214,1.1000000000000001
GENE_03231,1.1000000000000001
GENE_03245,1.1000000000000001
GENE_03301,1.1000000000000001
GENE_03339,1.1000000000000001
GENE_03388,1.1000000000000001
GENE_00010,1
GENE_00019,1
GENE_00117,1
GENE_00136,1
GENE_00188,1
GENE_00231,1
GENE_00358,1
GENE_00429,1
GENE_00435,1
GENE_00444,1
GENE_00460,1
GENE_00548,1
GENE_00554,1
GENE_00569,1
GENE_00621,1
GENE_00647,1
GENE_00661,1
GENE_00710,1
GENE_00716,1
GENE_00760,1
GENE_00809,1
GENE_00855,1
GENE_00857,1
GENE_00885,1
GENE_00891,1
GENE_00945,1
GENE_00978,1
GENE_01022,1
GENE_01081,1
GENE_01121,1
GENE_01163,1
GENE_01174,1
GENE_01274,1
GENE_01301,1
GENE_01411,1
GENE_01412,1
GENE_01452,1
GENE_01528,1
GENE_01536,1
GENE_01546,1
GENE_01649,1
GENE_01656,1
GENE_01692,1
GENE_01701,1
GENE_01706,1
GENE_01708,1
GENE_01740,1
GENE_01749,1
GENE_01784,1
GENE_01788,1
GENE_02010,1
GENE_02072,1
GENE_02081,1
GENE_02107,1
GENE_02281,1
GENE_02330,1
GENE_02354,1
GENE_02429,1
GENE_02436,1
GENE_02526,1
GENE_02592,1
GENE_02595,1
GENE_02636,1
GENE_02652,1
GENE_02718,1
GENE_02838,1
GENE_02848,1
GENE_02857,1
GENE_02880,1
GENE_02971,1
GENE_02985,1
GENE_03039,1
GENE_03099,1
GENE_03107,1
GENE_03116,1
GENE_03139,1
GENE_03226,1
GENE_03278,1
GENE_03290,1
GENE_03317,1
GENE_03320,1
GENE_03464,1
GENE_03474,1
GENE_03478,1
GENE_03483,1
GENE_00047,0.90000000000000002
GENE_00059,0.90000000000000002
GENE_00072,0.90000000000000002
GENE_00076,0.90000000000000002
GENE_00139,0.90000000000000002
GENE_00174,0.90000000000000002
GENE_00191,0.90000000000000002
GENE_00208,0.90000000000000002
GENE_00211,0.90000000000000002
GENE_00236,0.90000000000000002
GENE_00271,0.90000000000000002
GENE_00316,0.90000000000000002
GENE_00322,0.90000000000000002
GENE_00343,0.90000000000000002
GENE_00368,0.90000000000000002
GENE_00383,0.90000000000000002
GENE_00504,0.90000000000000002
GENE_00515,0.90000000000000002
GENE_00574,0.90000000000000002
GENE_00577,0.90000000000000002
GENE_00611,0.90000000000000002
GENE_00638,0.90000000000000002
GENE_00652,0.90000000000000002
GENE_00666,0.90000000000000002
GENE_00678,0.90000000000000002
GENE_00714,0.90000000000000002
GENE_00737,0.90000000000000002
GENE_00766,0.90000000000000002
GENE_00839,0.90000000000000002
GENE_00846,0.90000000000000002
GENE_00917,0.90000000000000002
GENE_00935,0.90000000000000002
GENE_00974,0.90000000000000002
GENE_00986,0.90000000000000002
GENE_01048,0.90000000000000002
GENE_01064,0.90000000000000002
GENE_01116,0.90000000000000002
GENE_01158,0.90000000000000002
GENE_01222,0.90000000000000002
GENE_01266,0.90000000000000002
GENE_01267,0.90000000000000002
GENE_01283,0.90000000000000002
GENE_01298,0.90000000000000002
GENE_01344,0.90000000000000002
GENE_01451,0.90000000000000002
GENE_01468,0.90000000000000002
GENE_01470,0.90000000000000002
GENE_01498,0.90000000000000002
GENE_01534,0.90000000000000002
GENE_01553,0.90000000000000002
GENE_01554,0.90000000000000002
GENE_01559,0.90000000000000002
GENE_01639,0.90000000000000002
GENE_01810,0.90000000000000002
GENE_01840,0.90000000000000002
GENE_01847,0.90000000000000002
GENE_01923,0.90000000000000002
GENE_01995,0.90000000000000002
GENE_02016,0.90000000000000002
GENE_02106,0.90000000000000002
GENE_02341,0.90000000000000002
GENE_02379,0.90000000000000002
GENE_02415,0.90000000000000002
GENE_02456,0.90000000000000002
GENE_02495,0.90000000000000002
GENE_02516,0.90000000000000002
GENE_02527,0.90000000000000002
GENE_02569,0.90000000000000002
GENE_02607,0.90000000000000002
GENE_02678,0.90000000000000002
GENE_02709,0.90000000000000002
GENE_02733,0.90000000000000002
GENE_02742,0.90000000000000002
GENE_02804,0.90000000000000002
GENE_02889,0.90000000000000002
GENE_02896,0.90000000000000002
GENE_02901,0.90000000000000002
GENE_02904,0.90000000000000002
GENE_02910,0.90000000000000002
